66.40.7.43,161,"public","Linux backup10 2.6.32-5-amd64 #1 SMP Fri Dec 10 15:35:08 UTC 2010 x86_64"
66.40.15.139,161,"public","APC Web/SNMP Management Card (MB:v3.9.2 PF:v3.7.0 PN:apc_hw02_aos_370.bin AF1:v3.7.0 AN1:apc_hw02_rpdu_370.bin MN:AP7900 HR:B2 SN: ZA0933011997 MD:08/17/2009) "
66.40.56.8,161,"public","APC Web/SNMP Management Card (MB:v3.4.4 PF:v1.1.6 PN:apc_hw02_aos_116.bin AF1:v1.0.2 AN1:apc_hw02_rPDU_102.bin MN:AP7900 HR:B2 SN:JA0405033951 MD:01/30/2004) "
66.40.66.24,161,"public","Linux AMI0010203D4E88 2.6.15.4-ami #1 Sun Jun 27 19:51:57 CST 2010 armv5tejl"
66.40.154.58,161,"public","APC Web/SNMP Management Card (MB:v3.8.6 PF:v3.5.8 PN:apc_hw02_aos_358.bin AF1:v3.5.7 AN1:apc_hw02_rpdu_357.bin MN:AP7900 HR:B2 SN: ZA0830009115 MD:07/25/2008) "
66.40.154.59,161,"public","APC Web/SNMP Management Card (MB:v3.8.6 PF:v3.5.8 PN:apc_hw02_aos_358.bin AF1:v3.5.7 AN1:apc_hw02_rpdu_357.bin MN:AP7900 HR:B2 SN: ZA0830009109 MD:07/25/2008) "
66.40.154.60,161,"public","APC Web/SNMP Management Card (MB:v3.8.6 PF:v3.3.4 PN:apc_hw02_aos_334.bin AF1:v3.3.3 AN1:apc_hw02_rpdu_333.bin MN:AP7900 HR:B2 SN: ZA0738002354 MD:09/19/2007) "
66.40.160.76,161,"public","Linux dallas.developmentex.com 2.6.18-92.1.10.el5 #1 SMP Tue Aug 5 07:42:41 EDT 2008 x86_64"
66.40.160.78,161,"public","Linux dallas.developmentex.com 2.6.18-92.1.10.el5 #1 SMP Tue Aug 5 07:42:41 EDT 2008 x86_64"
66.41.0.42,161,"public","WBR14S-N4 << VENDOR: SMC Networks; SW_REV: V0.0.4.4; MODEL: SMCWBR14S-N4>>"
66.41.0.80,161,"public","WBR14S-N4 << VENDOR: SMC Networks; SW_REV: V0.0.4.4; MODEL: SMCWBR14S-N4>>"
66.41.1.127,161,"public","WBR14S-N4 << VENDOR: SMC Networks; SW_REV: V0.0.4.4; MODEL: SMCWBR14S-N4>>"
66.41.3.63,161,"public","WBR14S-N4 << VENDOR: SMC Networks; SW_REV: V0.0.4.4; MODEL: SMCWBR14S-N4>>"
66.41.3.112,161,"public","WBR14S-N4 << VENDOR: SMC Networks; SW_REV: V0.0.4.4; MODEL: SMCWBR14S-N4>>"
66.41.3.133,161,"public","Apple Base Station V3.84 Compatible"
66.41.3.140,161,"public","Hardware: x86 Family 6 Model 6 Stepping 5 AT/AT COMPATIBLE - Software: Windows 2000 Version 5.1 (Build 2600 Uniprocessor Free)"
66.41.4.214,161,"public","WBR14S-N4 << VENDOR: SMC Networks; SW_REV: V0.0.4.4; MODEL: SMCWBR14S-N4>>"
66.41.4.247,161,"public","Apple Base Station V3.84 Compatible"
66.41.5.78,161,"public","Apple Base Station V3.84 Compatible"
66.41.5.88,161,"public","Apple Base Station V3.84 Compatible"
66.41.5.138,161,"public","WBR14S-N4 << VENDOR: SMC Networks; SW_REV: V0.0.4.4; MODEL: SMCWBR14S-N4>>"
66.41.5.153,161,"public","Apple Base Station V3.84 Compatible"
66.41.5.181,161,"public","Apple AirPort - Apple Computer, 2006.  All rights Reserved"
66.41.6.42,161,"public","Apple Base Station V3.84 Compatible"
66.41.6.127,161,"public","Apple AirPort - Apple Inc., 2006-2009.  All rights Reserved."
66.41.6.157,161,"public","Apple Base Station V3.84 Compatible"
66.41.6.165,161,"public","WBR14S-N4 << VENDOR: SMC Networks; SW_REV: V0.0.4.4; MODEL: SMCWBR14S-N4>>"
66.41.7.171,161,"public","Apple Base Station V3.84 Compatible"
66.41.7.213,161,"public","WBR14S-N4 << VENDOR: SMC Networks; SW_REV: V0.0.4.4; MODEL: SMCWBR14S-N4>>"
66.41.10.45,161,"public","Hardware: x86 Family 15 Model 2 Stepping 9 AT/AT COMPATIBLE - Software: Windows 2000 Version 5.1 (Build 2600 Multiprocessor Free)"
66.41.10.160,161,"public","Apple Base Station V3.84 Compatible"
66.41.11.20,161,"public","Apple Base Station V3.84 Compatible"
66.41.11.56,161,"public","Base Station V3.81 Compatible"
66.41.11.69,161,"public","Apple AirPort - Apple Computer, 2006.  All rights Reserved"
66.41.11.147,161,"public","WBR14S-N4 << VENDOR: SMC Networks; SW_REV: V0.0.4.4; MODEL: SMCWBR14S-N4>>"
66.41.12.31,161,"public","WBR14S-N4 << VENDOR: SMC Networks; SW_REV: V0.0.4.4; MODEL: SMCWBR14S-N4>>"
66.41.12.63,161,"public","WBR14S-N4 << VENDOR: SMC Networks; SW_REV: V0.0.4.4; MODEL: SMCWBR14S-N4>>"
66.41.12.187,161,"public","Microsoft Windows CE Version 6.0 (Build 3122)"
66.41.15.32,161,"public","WBR14S-N4 << VENDOR: SMC Networks; SW_REV: V0.0.4.4; MODEL: SMCWBR14S-N4>>"
66.41.15.127,161,"public","Apple Base Station V3.84 Compatible"
66.41.15.141,161,"public","WBR14S-N4 << VENDOR: SMC Networks; SW_REV: V0.0.4.4; MODEL: SMCWBR14S-N4>>"
66.41.15.206,161,"public","Apple Base Station V3.84 Compatible"
66.41.16.43,161,"public","WBR14S-N4 << VENDOR: SMC Networks; SW_REV: V0.0.4.4; MODEL: SMCWBR14S-N4>>"
66.41.16.54,161,"public","WBR14S-N4 << VENDOR: SMC Networks; SW_REV: V0.0.4.4; MODEL: SMCWBR14S-N4>>"
66.41.16.65,161,"public","Apple Base Station V3.84 Compatible"
66.41.16.123,161,"public","WBR14S-N4 << VENDOR: SMC Networks; SW_REV: V0.0.4.4; MODEL: SMCWBR14S-N4>>"
66.41.16.140,161,"public","WBR14S-N4 << VENDOR: SMC Networks; SW_REV: V0.0.4.4; MODEL: SMCWBR14S-N4>>"
66.41.17.73,161,"public","Apple Base Station V3.84 Compatible"
66.41.17.116,161,"public","Apple Base Station V3.84 Compatible"
66.41.17.211,161,"public","Apple AirPort - Apple Inc., 2006-2009.  All rights Reserved."
66.41.17.236,161,"public","WBR14S-N4 << VENDOR: SMC Networks; SW_REV: V0.0.4.4; MODEL: SMCWBR14S-N4>>"
66.41.18.11,161,"public","WBR14S-N4 << VENDOR: SMC Networks; SW_REV: V0.0.4.4; MODEL: SMCWBR14S-N4>>"
66.41.18.91,161,"public","Base Station V3.81 Compatible"
66.41.18.92,161,"public","Apple AirPort - Apple Computer, 2006.  All rights Reserved"
66.41.18.97,161,"public","Apple Base Station V3.84 Compatible"
66.41.18.112,161,"public","Apple Base Station V3.84 Compatible"
66.41.18.133,161,"public","Apple Base Station V3.84 Compatible"
66.41.18.143,161,"public","Apple Base Station V3.84 Compatible"
66.41.18.146,161,"public","Apple AirPort - Apple Inc., 2006-2009.  All rights Reserved."
66.41.18.164,161,"public","WBR14S-N4 << VENDOR: SMC Networks; SW_REV: V0.0.4.4; MODEL: SMCWBR14S-N4>>"
66.41.18.190,161,"public","Apple Base Station V3.84 Compatible"
66.41.18.199,161,"public","WBR14S-N4 << VENDOR: SMC Networks; SW_REV: V0.0.4.4; MODEL: SMCWBR14S-N4>>"
66.41.18.218,161,"public","Apple Base Station V3.84 Compatible"
66.41.19.45,161,"public","Apple Base Station V3.84 Compatible"
66.41.20.33,161,"public","Apple AirPort - Apple Computer, 2006.  All rights Reserved"
66.41.20.98,161,"public","WBR14S-N4 << VENDOR: SMC Networks; SW_REV: V0.0.4.4; MODEL: SMCWBR14S-N4>>"
66.41.20.141,161,"public","Apple Base Station V3.84 Compatible"
66.41.20.183,161,"public","WBR14S-N4 << VENDOR: SMC Networks; SW_REV: V0.0.4.4; MODEL: SMCWBR14S-N4>>"
66.41.21.8,161,"public","Apple AirPort - Apple Computer, 2006.  All rights Reserved"
66.41.21.58,161,"public","WBR14S-N4 << VENDOR: SMC Networks; SW_REV: V0.0.4.4; MODEL: SMCWBR14S-N4>>"
66.41.21.236,161,"public","Apple AirPort - Apple Computer, 2006.  All rights Reserved"
66.41.22.129,161,"public","Apple Base Station V3.84 Compatible"
66.41.22.134,161,"public","Apple AirPort - Apple Computer, 2006.  All rights Reserved"
66.41.22.216,161,"public","Apple Base Station V3.84 Compatible"
66.41.23.7,161,"public","Apple Base Station V3.84 Compatible"
66.41.23.21,161,"public","WBR14S-N4 << VENDOR: SMC Networks; SW_REV: V0.0.4.4; MODEL: SMCWBR14S-N4>>"
66.41.23.25,161,"public","Apple Base Station V3.84 Compatible"
66.41.23.200,161,"public","Apple Base Station V3.84 Compatible"
66.41.24.90,161,"public","Apple AirPort - Apple Computer, 2006.  All rights Reserved"
66.41.24.127,161,"public","WBR14S-N4 << VENDOR: SMC Networks; SW_REV: V0.0.4.4; MODEL: SMCWBR14S-N4>>"
66.41.24.148,161,"public","WBR14S-N4 << VENDOR: SMC Networks; SW_REV: V0.0.4.4; MODEL: SMCWBR14S-N4>>"
66.41.25.6,161,"public","Apple Base Station V3.84 Compatible"
66.41.25.94,161,"public","Apple Base Station V3.84 Compatible"
66.41.25.177,161,"public","Apple Base Station V3.84 Compatible"
66.41.25.249,161,"public","WBR14S-N4 << VENDOR: SMC Networks; SW_REV: V0.0.4.4; MODEL: SMCWBR14S-N4>>"
66.41.26.79,161,"public","Apple Base Station V3.84 Compatible"
66.41.26.90,161,"public","WBR14S-N4 << VENDOR: SMC Networks; SW_REV: V0.0.4.4; MODEL: SMCWBR14S-N4>>"
66.41.26.136,161,"public","Apple AirPort - Apple Computer, 2006.  All rights Reserved"
66.41.26.242,161,"public","Apple Base Station V3.84 Compatible"
66.41.26.251,161,"public","Apple Base Station V3.84 Compatible"
66.41.27.18,161,"public","WBR14S-N4 << VENDOR: SMC Networks; SW_REV: V0.0.4.4; MODEL: SMCWBR14S-N4>>"
66.41.27.63,161,"public","Apple Base Station V3.84 Compatible"
66.41.27.86,161,"public","Base Station V3.81 Compatible"
66.41.27.211,161,"public","Apple Base Station V3.84 Compatible"
66.41.28.43,161,"public","Apple Base Station V3.84 Compatible"
66.41.28.136,161,"public","Apple Base Station V3.84 Compatible"
66.41.29.7,161,"public","WBR14S-N4 << VENDOR: SMC Networks; SW_REV: V0.0.4.4; MODEL: SMCWBR14S-N4>>"
66.41.29.49,161,"public","Apple Base Station V3.84 Compatible"
66.41.29.127,161,"public","Apple Base Station V3.84 Compatible"
66.41.30.118,161,"public","Apple Base Station V3.84 Compatible"
66.41.30.129,161,"public","Apple Base Station V3.84 Compatible"
66.41.30.203,161,"public","WBR14S-N4 << VENDOR: SMC Networks; SW_REV: V0.0.4.4; MODEL: SMCWBR14S-N4>>"
66.41.31.113,161,"public","Apple Base Station V3.84 Compatible"
66.41.32.73,161,"public","Base Station V3.81 Compatible"
66.41.32.161,161,"public","Apple Base Station V3.84 Compatible"
66.41.32.168,161,"public","WBR14S-N4 << VENDOR: SMC Networks; SW_REV: V0.0.4.4; MODEL: SMCWBR14S-N4>>"
66.41.32.255,161,"public","SMCWBR14T-G Wireless Broadband Router"
66.41.33.79,161,"public","Apple Base Station V3.84 Compatible"
66.41.34.2,161,"public","Apple Base Station V3.84 Compatible"
66.41.34.51,161,"public","Apple Base Station V3.84 Compatible"
