"Service Tag","System Type","Ship Date","Dell IBU","Description","Provider","Warrenty Extension Notice *","Start Date","End Date","Days Left"
"T9DDCF1","No warranty information found."
"AQXDCF1","No warranty information found."
"R0EDCF1","No warranty information found."
"KBDDCF1","No warranty information found."
"7mqdcf1","dell precision workstation 490","12/26/2007","americas","next business day support","qlx","no","12/27/2008","12/26/2010","0",""
"LRNDCF1","No warranty information found."
"ER5DCF1","No warranty information found."
"KJ4DCF1","No warranty information found."
"90ADCF1","No warranty information found."
"3USDCF1","No warranty information found."
"XEGDCF1","No warranty information found."
"XQZDCF1","No warranty information found."
"IP5DCF1","No warranty information found."
"XI4DCF1","No warranty information found."
"KNUDCF1","No warranty information found."
"U3FDCF1","No warranty information found."
"LT1DCF1","No warranty information found."
"66jdcf1","xps m1530","12/29/2007","americas","dell","12/29/2007","12/29/2010","0","xps technical support","dell","12/30/2008","12/29/2010","0","next business day, includes nights/weekends","qlx","12/30/2008","12/29/2010","0",""
"SO2DCF1","No warranty information found."
"BFUDCF1","No warranty information found."
"4BWDCF1","No warranty information found."
"5fgdcf1","optiplex 755","12/26/2007","americas","next business day support","uny","no","12/27/2008","12/26/2012","701",""
"ZHDDCF1","No warranty information found."
"I6IDCF1","No warranty information found."
"E58DCF1","No warranty information found."
"f3kdcf1","latitude d630","12/26/2007","latin america","next business day support","uny","no","12/27/2008","12/26/2010","0",""
"IF9DCF1","No warranty information found."
"0MDDCF1","No warranty information found."
"GIWDCF1","No warranty information found."
"99tdcf1","optiplex 755","12/26/2007","canada","next business day support","uny","no","12/27/2008","12/26/2014","1431",""
"ZKZDCF1","No warranty information found."
"b29dcf1","dell precision workstation 390","12/27/2007","americas","next business day support","uny","no","12/14/2008","12/13/2010","0",""
"C8EDCF1","No warranty information found."
"K1DDCF1","No warranty information found."
"3YUDCF1","No warranty information found."
"VYGDCF1","No warranty information found."
"MB2DCF1","No warranty information found."
"T23DCF1","No warranty information found."
"4I0DCF1","No warranty information found."
"f9qdcf1","optiplex 745","12/27/2007","latin america","next business day support","uny","no","12/28/2008","12/27/2010","0",""
"ZL6DCF1","No warranty information found."
"R78DCF1","No warranty information found."
"RTZDCF1","No warranty information found."
"7p6dcf1","inspiron desktop 530s","12/27/2007","americas","bsc","12/27/2007","12/27/2008","0","limited technical support","dell","12/27/2007","12/27/2008","0",""
"M9EDCF1","No warranty information found."
"X1WDCF1","No warranty information found."
"fp8dcf1","latitude d830","2/11/2008","americas","next business day support","uny","no","2/12/2009","2/11/2011","17","internal use only*legacy smb ol prior to 11/1/2008","dell","no","8/30/2010","2/11/2011","17",""
"TZDDCF1","No warranty information found."
"ZLNDCF1","No warranty information found."
"b36dcf1","inspiron desktop 530","12/26/2007","americas","dell","12/27/2008","3/28/2009","0",""
"EXMDCF1","No warranty information found."
"KJUDCF1","No warranty information found."
"SOIDCF1","No warranty information found."
"ANPDCF1","No warranty information found."
"9m2dcf1","optiplex 745c","12/26/2007","americas","next business day support","qlx","no","12/27/2008","12/26/2010","0","internal use only*legacy smb ol prior to 11/1/2008","dell","no","1/1/2010","12/26/2010","0",""
"LW3DCF1","No warranty information found."
"h3zdcf1","inspiron 1521","12/28/2007","americas","cts","12/28/2007","12/28/2008","0","limited technical support","dell","12/28/2007","12/28/2008","0",""
"QU6DCF1","No warranty information found."
"ILRDCF1","No warranty information found."
"3x1dcf1","inspiron desktop 530","12/26/2007","americas","dell","12/26/2007","12/26/2008","0","next business day support","bsc","12/26/2007","12/26/2008","0",""
"R32DCF1","No warranty information found."
"3z5dcf1","vostro notebook 1400","12/28/2007","americas","next business day support","qlx","no","12/29/2008","12/28/2009","0","limited technical support","dell","no","12/29/2008","12/28/2009","0",""
"f1wdcf1","latitude d830","12/28/2007","americas","rapid response depot","sol","no","12/29/2008","12/28/2010","0","internal use only*legacy smb ol prior to 11/1/2008","dell","no","1/1/2010","12/28/2010","0",""
"V1MDCF1","No warranty information found."
"KINDCF1","No warranty information found."
"RBMDCF1","No warranty information found."
"J0ADCF1","No warranty information found."
"h8rdcf1","inspiron 1720","12/29/2007","americas","dell","12/29/2007","12/29/2008","0","next business day support","bsc","12/29/2007","12/29/2008","0",""
"ZXLDCF1","No warranty information found."
"S1NDCF1","No warranty information found."
"R97DCF1","No warranty information found."
"GEVDCF1","No warranty information found."
"38xdcf1","optiplex 330","12/27/2007","americas","next business day support","uny","no","12/28/2008","12/27/2012","702",""
"b38dcf1","vostro notebook 1400","12/28/2007","americas","complete care","dell","no","12/28/2007","12/28/2010","0","next business day support","qlx","no","12/29/2008","12/28/2010","0","limited technical support","dell","no","12/29/2008","12/28/2010","0",""
"O8PDCF1","No warranty information found."
"PE6DCF1","No warranty information found."
"0DUDCF1","No warranty information found."
"XVCDCF1","No warranty information found."
"WK0DCF1","No warranty information found."
"ZE5DCF1","No warranty information found."
"QRWDCF1","No warranty information found."
"Y6FDCF1","No warranty information found."
"EDPDCF1","No warranty information found."
"2q8dcf1","inspiron 1520","12/28/2007","americas","dell","12/28/2007","12/28/2010","0","next business day, includes nights/weekends","qlx","12/29/2008","12/28/2010","0","limited technical support","dell","12/29/2008","12/28/2010","0",""
"AS9DCF1","No warranty information found."
"dg1dcf1","optiplex 755","12/27/2007","americas","next business day support","uny","no","12/28/2008","12/27/2010","0",""
"TIWDCF1","No warranty information found."
"0RXDCF1","No warranty information found."
"h51dcf1","optiplex 755","12/27/2007","americas","next business day support","uny","no","12/28/2008","12/27/2010","0",""
"2c0dcf1","inspiron 1420","12/30/2007","americas","next business day support","uny","no","12/30/2007","12/30/2008","0",""
"WNIDCF1","No warranty information found."
"YLIDCF1","No warranty information found."
"LMGDCF1","No warranty information found."
"8s4dcf1","latitude d830","12/28/2007","americas","complete care","dell","no","12/28/2007","12/28/2010","0","next business day support","qlx","no","12/29/2008","12/28/2010","0",""
"d7ldcf1","inspiron 1520","12/28/2007","americas","dell","12/28/2007","12/28/2008","0","rapid response depot","cts","12/28/2007","12/28/2008","0",""
"b0kdcf1","latitude d630","12/26/2007","latin america","next business day support","uny","no","12/27/2008","12/26/2010","0",""
"23ADCF1","No warranty information found."
"WPGDCF1","No warranty information found."
"86ldcf1","inspiron 1420","12/28/2007","americas","cts","12/29/2008","12/29/2009","0",""
"d2gdcf1","inspiron 1520","12/29/2007","americas","dell","12/29/2007","12/29/2008","0","next business day support","bsc","12/29/2007","12/29/2008","0",""
"f59dcf1","optiplex 755","12/26/2007","americas","next business day support","uny","no","12/27/2008","12/26/2011","335","client gold support / prosupport","dell","no","12/27/2008","12/26/2011","335",""
"PM8DCF1","No warranty information found."
"IV3DCF1","No warranty information found."
"0XWDCF1","No warranty information found."
"gj1dcf1","poweredge t105","1/8/2008","americas","next business day support","uny","no","1/9/2009","1/8/2011","0",""
"LHNDCF1","No warranty information found."
"b0zdcf1","latitude d430","12/28/2007","americas","next business day support","uny","no","12/29/2008","12/28/2010","0",""
"3c9dcf1","inspiron 1520","12/28/2007","americas","dell","12/28/2007","12/28/2010","0","limited technical support","dell","12/29/2008","12/28/2010","0","next business day, includes nights/weekends","qlx","12/29/2008","12/28/2010","0",""
"B3EDCF1","No warranty information found."
"b53dcf1","optiplex 330","12/26/2007","americas","next business day support","uny","no","12/27/2008","12/26/2010","0","client gold support / prosupport","dell","no","12/27/2008","12/26/2010","0",""
"495dcf1","optiplex 755","12/26/2007","americas","dell labor support","dell","no","12/26/2007","12/26/2010","0","c, nbd onsite, rtl, 5prph","qlx","no","12/27/2008","12/26/2010","0",""
"U4ADCF1","No warranty information found."
"hq4dcf1","inspiron 1520","12/28/2007","americas","dell","12/28/2007","12/28/2008","0","rapid response depot","cts","12/28/2007","12/28/2008","0",""
"0SLDCF1","No warranty information found."
"OYZDCF1","No warranty information found."
"HAFDCF1","No warranty information found."
"XM1DCF1","No warranty information found."
"Y39DCF1","No warranty information found."
"844dcf1","optiplex 745","12/26/2007","americas","keep your hard drive service","dell","no","12/26/2007","12/26/2010","0","4 hour on-site service","qlx","no","12/27/2008","12/26/2010","0",""
"hxvdcf1","xps/dimension 420","12/27/2007","americas","dell","5/21/2009","12/27/2012","702",""
"0RIDCF1","No warranty information found."
"RPWDCF1","No warranty information found."
"flxdcf1","inspiron desktop 530","12/26/2007","americas","dell","12/27/2008","3/28/2009","0",""
"IA7DCF1","No warranty information found."
"ZRADCF1","No warranty information found."
"5msdcf1","optiplex 755","12/26/2007","americas","next business day support","uny","no","12/27/2008","12/26/2010","0","client gold support / prosupport","dell","no","12/27/2008","12/26/2010","0",""
"1jmdcf1","optiplex 755","12/26/2007","canada","next business day support","uny","no","12/27/2008","12/26/2014","1431",""
"S1ZDCF1","No warranty information found."
"RZXDCF1","No warranty information found."
"DOGDCF1","No warranty information found."
"8dbdcf1","xps m1530","12/29/2007","americas","cts","12/30/2008","12/30/2009","0",""
"FUJDCF1","No warranty information found."
"f2vdcf1","inspiron desktop 530s","12/26/2007","americas","dell","12/26/2007","12/26/2008","0","next business day support","bsc","12/26/2007","12/26/2008","0",""
"EHZDCF1","No warranty information found."
"07LDCF1","No warranty information found."
"0S4DCF1","No warranty information found."
"8I8DCF1","No warranty information found."
"5rddcf1","optiplex 755","12/26/2007","americas","next business day support","qlx","no","12/27/2008","12/26/2010","0","internal use only*legacy smb ol prior to 11/1/2008","dell","no","1/1/2010","12/26/2010","0",""
"JAFDCF1","No warranty information found."
"RN3DCF1","No warranty information found."
"BI7DCF1","No warranty information found."
"M1TDCF1","No warranty information found."
"PDTDCF1","No warranty information found."
"I0FDCF1","No warranty information found."
"RMEDCF1","No warranty information found."
"MEMDCF1","No warranty information found."
"LVHDCF1","No warranty information found."
"jg4dcf1","vostro notebook 1400","12/28/2007","americas","limited technical support","dell","no","12/28/2007","12/28/2008","0","rapid response depot","cts","no","12/28/2007","12/28/2008","0",""
"E2VDCF1","No warranty information found."
"9cfdcf1","inspiron desktop 530","12/26/2007","americas","dell","12/27/2008","3/28/2009","0",""
"Q3ADCF1","No warranty information found."
"9BEDCF1","No warranty information found."
"PNFDCF1","No warranty information found."
"YVDDCF1","No warranty information found."
"1EHDCF1","No warranty information found."
"djsdcf1","optiplex 755","12/27/2007","americas","next business day support","uny","no","12/28/2008","12/27/2012","702",""
"JNIDCF1","No warranty information found."
"dlpdcf1","optiplex 755","12/28/2007","americas","next business day support","uny","no","12/29/2008","12/28/2010","0",""
"fbcdcf1","xps/dimension xps 720","12/26/2007","americas","dell","12/26/2007","12/26/2010","0","xps technical support","dell","12/27/2008","12/26/2010","0","next business day, includes nights/weekends","qlx","12/27/2008","12/26/2010","0",""
"6IEDCF1","No warranty information found."
"QZ8DCF1","No warranty information found."
"9EFDCF1","No warranty information found."
"T0MDCF1","No warranty information found."
"Q15DCF1","No warranty information found."
"072DCF1","No warranty information found."
"2AJDCF1","No warranty information found."
"PGNDCF1","No warranty information found."
"VALDCF1","No warranty information found."
"3jddcf1","xps m1530","12/29/2007","americas","qlx","12/30/2008","12/29/2010","0","xps technical support","dell","12/30/2008","12/29/2010","0",""
"JMUDCF1","No warranty information found."
"U16DCF1","No warranty information found."
"E4WDCF1","No warranty information found."
"hkkdcf1","poweredge rack chassis 2410","12/26/2007","canada","next business day support","uny","no","12/27/2008","12/26/2010","0",""
"MSTDCF1","No warranty information found."
"M9WDCF1","No warranty information found."
"NLDDCF1","No warranty information found."
"WKKDCF1","No warranty information found."
"PT8DCF1","No warranty information found."
"S4JDCF1","No warranty information found."
"N34DCF1","No warranty information found."
"9rgdcf1","optiplex 755","12/27/2007","americas","next business day support","uny","no","12/28/2008","12/27/2012","702",""
"7v3dcf1","poweredge 2950","12/26/2007","americas","bronze software support","dell","no","12/26/2007","12/26/2010","0","next business day support","uny","no","12/27/2008","12/26/2010","0",""
"WIHDCF1","No warranty information found."
"5X2DCF1","No warranty information found."
"75tdcf1","inspiron 1501","6/30/2008","canada","rapid response depot","sol","no","6/30/2008","6/30/2009","0",""
"A8DDCF1","No warranty information found."
"1GUDCF1","No warranty information found."
"BRODCF1","No warranty information found."
"ZEXDCF1","No warranty information found."
"LTRDCF1","No warranty information found."
"MH4DCF1","No warranty information found."
"Q9DDCF1","No warranty information found."
"LR7DCF1","No warranty information found."
"VUSDCF1","No warranty information found."
"IR9DCF1","No warranty information found."
"VWKDCF1","No warranty information found."
"BGIDCF1","No warranty information found."
"9lqdcf1","inspiron 1520","12/28/2007","americas","dell","2/2/2009","2/1/2012","372","limited technical support","dell","2/2/2009","2/1/2012","372","rapid response depot","cts","2/2/2009","2/1/2012","372",""
"QBTDCF1","No warranty information found."
"5szdcf1","inspiron desktop 530","12/27/2007","americas","dell","12/28/2008","3/29/2009","0",""
"1U3DCF1","No warranty information found."
"csndcf1","optiplex 755","12/26/2007","americas","complete care","dell","no","12/26/2007","12/26/2010","0","next business day support","qlx","no","12/27/2008","12/26/2010","0","client gold support / prosupport","dell","no","12/27/2008","12/26/2010","0",""
"XOADCF1","No warranty information found."
"5hpdcf1","vostro notebook 1500","12/31/2007","americas","limited technical support","dell","no","12/31/2007","12/31/2008","0","rapid response depot","cts","no","12/31/2007","12/31/2008","0",""
"74pdcf1","inspiron desktop 531","12/27/2007","americas","dell","12/27/2007","12/27/2008","0","next business day support","bsc","12/27/2007","12/27/2008","0",""
"bfxdcf1","inspiron desktop 530","12/26/2007","americas","dell","12/18/2008","12/17/2010","0","next business day, includes nights/weekends","qlx","12/18/2008","12/17/2010","0",""
"gqpdcf1","inspiron desktop 530","12/26/2007","canada","limited technical support","dell","no","12/26/2007","12/26/2008","0","next business day support","wang","no","12/26/2007","12/26/2008","0",""
"WZ9DCF1","No warranty information found."
"GFADCF1","No warranty information found."
"378dcf1","latitude d630","12/28/2007","americas","complete care","dell","no","12/28/2007","12/28/2011","337","next business day support","uny","no","12/29/2008","12/28/2011","337","client gold support / prosupport","dell","no","12/29/2008","12/28/2011","337",""
"BBADCF1","No warranty information found."
"fgndcf1","optiplex 755","12/26/2007","americas","keep your hard drive service","dell","no","12/26/2007","12/26/2010","0","client gold support / prosupport","dell","no","12/27/2008","12/26/2010","0","next business day support","uny","no","12/27/2008","12/26/2010","0",""
"9pxdcf1","optiplex 755","12/27/2007","americas","keep your hard drive service","dell","no","12/27/2007","12/27/2012","702","next business day support","uny","no","12/28/2008","12/27/2012","702",""
"8g6dcf1","inspiron desktop 530s","12/26/2007","americas","dell","12/26/2007","12/26/2008","0","next business day support","bsc","12/26/2007","12/26/2008","0",""
"R16DCF1","No warranty information found."
"jfqdcf1","optiplex 320","12/27/2007","latin america","next business day support","uny","no","12/28/2008","12/27/2012","702",""
"V9VDCF1","No warranty information found."
"9j2dcf1","inspiron 1520","12/28/2007","americas","cts","12/28/2007","12/28/2008","0","limited technical support","dell","12/28/2007","12/28/2008","0",""
"9FIDCF1","No warranty information found."
"c74dcf1","optiplex 745","12/26/2007","americas","keep your hard drive service","dell","no","12/26/2007","12/26/2010","0","4 hour on-site service","qlx","no","12/27/2008","12/26/2010","0",""
"5fhdcf1","optiplex 755","12/26/2007","canada","next business day support","uny","no","12/27/2008","12/26/2014","1431",""
"UMWDCF1","No warranty information found."
"A0PDCF1","No warranty information found."
"6xvdcf1","vostro notebook 1500","12/28/2007","americas","limited technical support","dell","no","12/28/2007","12/28/2008","0","rapid response depot","cts","no","12/28/2007","12/28/2008","0",""
"TGPDCF1","No warranty information found."
"0CVDCF1","No warranty information found."
"5h8dcf1","latitude d830","12/28/2007","americas","rapid response depot","sol","no","12/29/2008","12/28/2010","0","internal use only*legacy smb ol prior to 11/1/2008","dell","no","1/1/2010","12/28/2010","0",""
"T48DCF1","No warranty information found."
"8gbdcf1","xps m1530","12/29/2007","americas","dell","5/21/2009","12/30/2012","705",""
"XFJDCF1","No warranty information found."
"Q0KDCF1","No warranty information found."
"15IDCF1","No warranty information found."
"hpddcf1","optiplex 755","12/26/2007","americas","next business day support","uny","no","12/27/2008","12/26/2010","0",""
"61ldcf1","optiplex 745","12/26/2007","americas","next business day support","uny","no","12/27/2008","12/26/2010","0",""
"W8PDCF1","No warranty information found."
"6v3dcf1","optiplex 745","12/26/2007","americas","keep your hard drive service","dell","no","12/26/2007","12/26/2010","0","4 hour on-site service","qlx","no","12/27/2008","12/26/2010","0",""
"OU9DCF1","No warranty information found."
"SQWDCF1","No warranty information found."
"RYTDCF1","No warranty information found."
"Y15DCF1","No warranty information found."
"XK9DCF1","No warranty information found."
"YYGDCF1","No warranty information found."
"YSYDCF1","No warranty information found."
"h8qdcf1","optiplex 745","12/27/2007","latin america","next business day support","uny","no","12/28/2008","12/27/2010","0",""
"7vsdcf1","optiplex 755","12/26/2007","americas","next business day support","uny","no","12/27/2008","12/26/2012","701",""
"5txdcf1","inspiron desktop 530","12/27/2007","americas","dell","12/28/2008","3/29/2009","0",""
"TU4DCF1","No warranty information found."
"UGEDCF1","No warranty information found."
"N2KDCF1","No warranty information found."
"MO1DCF1","No warranty information found."
"QK8DCF1","No warranty information found."
"K6LDCF1","No warranty information found."
"gm7dcf1","vostro notebook 1500","12/29/2007","americas","rapid response depot","cts","no","12/29/2007","12/29/2008","0","limited technical support","dell","no","12/29/2007","12/29/2008","0",""
"NRZDCF1","No warranty information found."
"UA2DCF1","No warranty information found."
"TGODCF1","No warranty information found."
"P52DCF1","No warranty information found."
"XCKDCF1","No warranty information found."
"AT2DCF1","No warranty information found."
"gjldcf1","optiplex 745","12/28/2007","americas","keep your hard drive service","dell","no","12/28/2007","12/28/2010","0","4 hour on-site service","qlx","no","12/29/2008","12/28/2010","0",""
"0U7DCF1","No warranty information found."
"3r8dcf1","dell precision mobile workstation m6300","12/28/2007","americas","next business day support","bsc","no","12/8/2008","12/7/2010","0",""
"LX0DCF1","No warranty information found."
"MWMDCF1","No warranty information found."
"dyqdcf1","inspiron desktop 531s","12/28/2007","americas","limited technical support","dell","no","12/29/2008","12/28/2009","0","next business day support","uny","no","12/29/2008","12/28/2009","0",""
"0EVDCF1","No warranty information found."
"O2NDCF1","No warranty information found."
"PFQDCF1","No warranty information found."
"12UDCF1","No warranty information found."
"S8PDCF1","No warranty information found."
"fhzdcf1","poweredge 2950","12/26/2007","americas","platinum plus support / prosupport for enterprise","dell","no","12/26/2007","12/26/2011","335","4 hour on-site service","uny","no","12/27/2008","12/26/2011","335",""
"K66DCF1","No warranty information found."
"RXZDCF1","No warranty information found."
"FASDCF1","No warranty information found."
"V76DCF1","No warranty information found."
"20mdcf1","inspiron desktop 531s","12/28/2007","americas","next business day support","uny","no","12/29/2008","12/28/2009","0","limited technical support","dell","no","12/29/2008","12/28/2009","0",""
"2pqdcf1","poweredge 860","12/26/2007","americas","gold support / prosupport mission critical","dell","no","12/26/2007","12/26/2010","0","4 hour on-site service","uny","no","12/27/2008","12/26/2010","0",""
"hy4dcf1","latitude d630","12/29/2007","americas","complete care","dell","no","12/29/2007","12/29/2010","0","next business day support","uny","no","12/30/2008","12/29/2010","0",""
"4TODCF1","No warranty information found."
"LM4DCF1","No warranty information found."
"T2UDCF1","No warranty information found."
"LOCDCF1","No warranty information found."
"E3MDCF1","No warranty information found."
"58mdcf1","inspiron desktop 531","12/26/2007","americas","bsc","12/26/2007","12/26/2008","0","limited technical support","dell","12/26/2007","12/26/2008","0",""
"VXRDCF1","No warranty information found."
"7fxdcf1","inspiron desktop 530","12/26/2007","americas","dell","12/13/2007","12/13/2008","0","next business day support","bsc","12/13/2007","12/13/2008","0",""
"6JUDCF1","No warranty information found."
"RQODCF1","No warranty information found."
"6vfdcf1","inspiron desktop 531s","12/27/2007","americas","dell","12/27/2007","12/27/2008","0","next business day support","bsc","12/27/2007","12/27/2008","0",""
"N55DCF1","No warranty information found."
"jfvdcf1","vostro notebook 1500","12/28/2007","americas","rapid response depot","cts","no","12/28/2007","12/28/2008","0","limited technical support","dell","no","12/28/2007","12/28/2008","0",""
"A9UDCF1","No warranty information found."
"JUZDCF1","No warranty information found."
"KOPDCF1","No warranty information found."
"MNEDCF1","No warranty information found."
"JINDCF1","No warranty information found."
"1rkdcf1","xps m1530","12/29/2007","americas","dell","12/29/2007","12/29/2011","338","xps technical support","dell","12/30/2008","12/29/2011","338","next business day, includes nights/weekends","qlx","12/30/2008","12/29/2011","338",""
"AXPDCF1","No warranty information found."
"TDUDCF1","No warranty information found."
"GULDCF1","No warranty information found."
"Z0TDCF1","No warranty information found."
"2k9dcf1","inspiron desktop 531","12/27/2007","americas","dell","12/28/2008","12/27/2009","0","next business day support","bsc","12/28/2008","12/27/2009","0",""
"gg3dcf1","optiplex 755","12/27/2007","americas","next business day support","uny","no","12/28/2008","12/27/2010","0","client gold support / prosupport","dell","no","12/28/2008","12/27/2010","0",""
"c11dcf1","latitude atg d630","1/12/2008","americas","complete care","dell","no","1/12/2008","1/12/2011","0","client gold support / prosupport","dell","no","1/13/2009","1/12/2011","0","next business day support","dell","no","1/13/2009","1/12/2011","0",""
"67jdcf1","latitude d630","12/29/2007","americas","next business day support","uny","no","12/30/2008","12/29/2010","0",""
"c8xdcf1","optiplex 330","12/27/2007","americas","next business day support","uny","no","12/28/2008","12/27/2012","702",""
"2OUDCF1","No warranty information found."
"dlxdcf1","inspiron desktop 530","12/26/2007","americas","dell","12/27/2008","3/28/2009","0",""
"8fjdcf1","latitude d830","12/28/2007","americas","next business day support","uny","no","12/29/2008","12/28/2010","0",""
"5bbdcf1","inspiron 1501","12/28/2007","americas","dell","12/28/2007","12/28/2011","337","next business day, includes nights/weekends","qlx","12/29/2008","12/28/2011","337","limited technical support","dell","12/29/2008","12/28/2011","337",""
"IYKDCF1","No warranty information found."
"bj0dcf1","inspiron 1520","12/28/2007","americas","dell","12/29/2008","12/28/2010","0","next business day, includes nights/weekends","qlx","12/29/2008","12/28/2010","0",""
"X5NDCF1","No warranty information found."
